"contig","gene","strand","event_id","confirmed","exon_pre_end","exon1_start","exon1_end","exon2_start","exon2_end","exon_aft_start","event_jid","alpha","beta","depth_min","depth_q05","depth_q25","depth_median","depth_q75","depth_q95","depth_max","psi_min","psi_q05","psi_q25","psi_median","psi_q75","psi_q95","psi_max","log-likelihood"
"chr6","ENSG00000079819","-","mutex_exons_7287",1,130863718,130870039,130870126,130867459,130867581,130885096,"chr6s-:g.130863718j130870039_130870126j130885096>130863718j130867459_130867581j130885096[splMUT]",54.1886943461702,0.999999971060841,32,32.8,53,87,130,225,345,0.905660377358491,0.931132075471698,0.976923076923077,0.987951807228916,1,1,1,30.3551509641042
"chr6","ENSG00000079819","-","mutex_exons_7288",1,130865634,130876674,130876775,130867459,130867581,130878104,"chr6s-:g.130865634j130876674_130876775j130878104>130865634j130867459_130867581j130878104[splMUT]",0.999999894782963,16.2201579723641,49,59.4,78,159,482,503,523,0,0.020125786163522,0.0555555555555556,0.0612244897959184,0.0740740740740741,0.0835603996366939,0.0844686648501362,58.157872877395
"chr6","ENSG00000079819","-","mutex_exons_7289",1,130865634,130876674,130876775,130867459,130867581,130885096,"chr6s-:g.130865634j130876674_130876775j130885096>130865634j130867459_130867581j130885096[splMUT]",0.0732199790326184,36.3811706400291,46,58.8,73,154,453,475.2,508,0,0,0,0,0,0.0150350631136045,0.0172043010752688,11.0445785248357
"chr6","ENSG00000079819","-","mutex_exons_7290",1,130865634,130880144,130880206,130867459,130867581,130885096,"chr6s-:g.130865634j130880144_130880206j130885096>130865634j130867459_130867581j130885096[splMUT]",0.999999831126623,3.06581408301576,68,76.8,136,243,555,640,736,0.169369369369369,0.174133614133614,0.218390804597701,0.238095238095238,0.323529411764706,0.424419634074366,0.463235294117647,85.6935147938835
"chr6","ENSG00000079819","-","mutex_exons_7291",1,130865634,130880144,130880206,130869812,130870126,130885096,"chr6s-:g.130865634j130880144_130880206j130885096>130865634j130869812_130870126j130885096[splMUT]",0.999999951616218,1.72884250816367,55,55,93,166,273,369.4,623,0.244604316546763,0.283067204772767,0.313953488372093,0.368421052631579,0.517441860465116,0.681694520015546,0.698795180722892,83.804843979213
"chr6","ENSG00000079819","-","mutex_exons_7292",0,130865634,130880144,130880206,130876674,130876775,130885096,"chr6s-:g.130865634j130880144_130880206j130885096>130865634j130876674_130876775j130885096[splMUT]",18.3312204998516,0.0865319401810071,17,19.4,34,89,108,177.4,287,0.95,0.967700348432056,1,1,1,1,1,10.8635913405352
"chr6","ENSG00000079819","-","mutex_exons_7293",3,130870381,130876674,130876775,130872371,130872538,130878104,"chr6s-:g.130870381j130876674_130876775j130878104>130870381j130872371_130872538j130878104[splMUT]",53.3346443531473,0.999999906342094,3,3.8,9,21,37,53.8,57,0.909090909090909,0.933333333333333,0.98,1,1,1,1,13.6745604458955
"chr6","ENSG00000079819","-","mutex_exons_7294",0,130870381,130876674,130876775,130872371,130872538,130885096,"chr6s-:g.130870381j130876674_130876775j130885096>130870381j130872371_130872538j130885096[splMUT]",39.3417758113413,0.99981729553117,1,1,4,8,18,25,29,0.875,0.935,1,1,1,1,1,8.8939741931953
"chr6","ENSG00000079819","-","mutex_exons_7295",1,130870381,130880454,130880489,130872371,130872538,130885096,"chr6s-:g.130870381j130880454_130880489j130885096>130870381j130872371_130872538j130885096[splMUT]",4.65806455841037,0.999998748483111,0,0,0,0,2,5.4,7,0.4,0.493333333333333,0.809523809523809,1,1,1,1,7.18972339275449
"chr6","ENSG00000079819","-","mutex_exons_7296",0,130870381,130880454,130880489,130876674,130876775,130885096,"chr6s-:g.130870381j130880454_130880489j130885096>130870381j130876674_130876775j130885096[splMUT]",0.84877553686106,6.85543470257195,1,1,4,9,19,26.6,29,0,0,0,0,0.111111111111111,0.325,0.625,23.3291096139326
"chr6","ENSG00000112282","-","mutex_exons_7297",0,131591527,131592812,131592871,131592269,131592460,131593006,"chr6s-:g.131591527j131592812_131592871j131593006>131591527j131592269_131592460j131593006[splMUT]",0.534980110371972,48.5493952005607,9,13,21,28,70,93,97,0,0,0,0,0,0.0373383317713215,0.0412371134020619,14.5216043935669
"chr6","ENSG00000112282","-","mutex_exons_7298",4,131610246,131615324,131615341,131614070,131614238,131615907,"chr6s-:g.131610246j131615324_131615341j131615907>131610246j131614070_131614238j131615907[splMUT]",2.51725839998719,0.683642990939508,0,0,2,5,10,17,21,0,0.3,0.625,0.8,1,1,1,21.4185955345328
"chr6","ENSG00000112282","-","mutex_exons_7299",2,131610246,131615324,131615341,131614146,131614238,131615907,"chr6s-:g.131610246j131615324_131615341j131615907>131610246j131614146_131614238j131615907[splMUT]",5.62371761542976,0.999951877476034,0,0,0,5,10,14.6,21,0.5,0.5,0.68125,0.875,1,1,1,17.5519584830237
"chr6","ENSG00000093134","-","mutex_exons_7300",0,132724979,132726722,132726838,132728741,132728933,132734253,"chr6s-:g.132724979j132726722_132726838j132734253>132724979j132728741_132728933j132734253[splMUT]",1.00000033712927,0.164636109734192,0,0,0,0,1,2,2,0,0.25,1,1,1,1,1,2.87667995428373
"chr6","ENSG00000112303","-","mutex_exons_7301",2,132752749,132753418,132753491,132753828,132753949,132755843,"chr6s-:g.132752749j132753418_132753491j132755843>132752749j132753828_132753949j132755843[splMUT]",0.482481965780342,1.00000000715771,0,0,0,2,2,6.2,7,0,0,0,0.166666666666667,0.833333333333333,1,1,12.7527255642426
"chr6","ENSG00000112303","-","mutex_exons_7302",2,132752749,132753418,132753491,132753876,132753949,132755843,"chr6s-:g.132752749j132753418_132753491j132755843>132752749j132753876_132753949j132755843[splMUT]",0.561442695344695,1.00000019091517,0,0,0,2,2,5.2,6,0,0,0,0.166666666666667,0.85,1,1,12.1242300620355
"chr6","ENSG00000146409","-","mutex_exons_7303",8,132771129,132772132,132772206,132771967,132772089,132772993,"chr6s-:g.132771129j132772132_132772206j132772993>132771129j132771967_132772089j132772993[splMUT]",37.1258921254535,0.99999994138441,32,36,56,85,168,202.4,212,0.928571428571429,0.938655462184874,0.962264150943396,0.977142857142857,1,1,1,34.8547982213289
"chr6","ENSG00000146409","-","mutex_exons_7304",3,132771129,132772132,132772249,132771967,132772089,132772993,"chr6s-:g.132771129j132772132_132772249j132772993>132771129j132771967_132772089j132772993[splMUT]",17.7458880386078,0.999998594500065,15,18.2,27,45,84,107.6,110,0.826086956521739,0.860869565217391,0.927272727272727,0.953488372093023,1,1,1,35.1683656389323
"chr6","ENSG00000227954","-","mutex_exons_7305",1,133513122,133525401,133525436,133513361,133513438,133535780,"chr6s-:g.133513122j133525401_133525436j133535780>133513122j133513361_133513438j133535780[splMUT]",0.999999632648731,4.11399596545227,0,0,0,0,2,5.4,7,0,0,0,0.0714285714285714,0.335714285714286,0.475,0.5,6.59328150333095
"chr6","ENSG00000112339","-","mutex_exons_7306",0,135002842,135041989,135042126,135039573,135039793,135050582,"chr6s-:g.135002842j135041989_135042126j135050582>135002842j135039573_135039793j135050582[splMUT]",0.999999936684338,1.88396715985835,43,44.6,57,120,206,282.8,306,0.272727272727273,0.293141945773525,0.333333333333333,0.401162790697674,0.430769230769231,0.594005167958656,0.644444444444444,77.6756804042158
"chr6","ENSG00000237596","-","mutex_exons_7307",0,136096288,136110996,136111101,136162018,136162144,136162252,"chr6s-:g.136096288j136110996_136111101j136162252>136096288j136162018_136162144j136162252[splMUT]",3,1,0,0,0,0,0,0.399999999999999,2,1,1,1,1,1,1,1,NA
"chr6","ENSG00000027697","-","mutex_exons_7308",0,137207077,137215267,137215377,137209850,137209972,137219243,"chr6s-:g.137207077j137215267_137215377j137219243>137207077j137209850_137209972j137219243[splMUT]",2.53877680346607,0.999999880741873,6,6,9,12,19,26.4,28,0.5,0.521052631578947,0.583333333333333,0.666666666666667,0.8,0.833333333333333,0.833333333333333,40.1072890327515
"chr6","ENSG00000027697","-","mutex_exons_7309",0,137207077,137215267,137215377,137209850,137209984,137219243,"chr6s-:g.137207077j137215267_137215377j137219243>137207077j137209850_137209984j137219243[splMUT]",2.83975925334527,0.999999823655455,5,5.8,9,12,19,25,25,0.5,0.521052631578947,0.666666666666667,0.7,0.818181818181818,0.927272727272727,1,38.4613656845088
"chr6","ENSG00000135597","-","mutex_exons_7310",0,138915976,138917555,138917585,138917244,138917389,138920215,"chr6s-:g.138915976j138917555_138917585j138920215>138915976j138917244_138917389j138920215[splMUT]",12.1675864669795,0.327815236724134,10,12.4,30,58,81,111.8,115,0.8,0.915056179775281,0.956521739130435,1,1,1,1,25.6187481081258
"chr6","ENSG00000231329","-","mutex_exons_7311",0,139170564,139201675,139201783,139237380,139237505,139239086,"chr6s-:g.139170564j139201675_139201783j139239086>139170564j139237380_139237505j139239086[splMUT]",1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"chr6","ENSG00000118495","-","mutex_exons_7312",0,143942663,143964787,143964818,143947985,143948460,143968907,"chr6s-:g.143942663j143964787_143964818j143968907>143942663j143947985_143948460j143968907[splMUT]",0.999999962089749,5.84507010033933,4,8,17,32,55,75.4,85,0,0,0.0823529411764706,0.135135135135135,0.205882352941176,0.323809523809524,0.333333333333333,43.0984294495395
"chr6","ENSG00000118495","-","mutex_exons_7313",0,143942663,143947985,143948460,143964787,143966198,143968907,"chr6s-:g.143942663j143947985_143948460j143968907>143942663j143964787_143966198j143968907[splMUT]",2.38210678519938,0.999999958582793,7,8.6,25,42,67,92.8,96,0.48,0.496,0.571428571428571,0.666666666666667,0.73134328358209,0.836231884057971,0.847826086956522,56.7977236066983
"chr6","ENSG00000118495","-","mutex_exons_7314",0,143942663,143947985,143948460,143964787,143966212,143968907,"chr6s-:g.143942663j143947985_143948460j143968907>143942663j143964787_143966212j143968907[splMUT]",4.90185417632819,0.999999911657574,7,7.8,17,30,55,78.2,87,0.5,0.614285714285714,0.791666666666667,0.852941176470588,0.888888888888889,0.924807826694619,0.925925925925926,45.9467124522736
"chr6","ENSG00000118495","-","mutex_exons_7315",0,143942663,143947985,143948460,143964787,143966230,143968907,"chr6s-:g.143942663j143947985_143948460j143968907>143942663j143964787_143966230j143968907[splMUT]",3.65767184448681,0.999999954389316,6,7.6,19,31,60,81.2,86,0.604651162790698,0.626193390452876,0.666666666666667,0.75,0.844827586206897,0.911788291900561,0.931034482758621,50.1672772766468
"chr6","ENSG00000118495","-","mutex_exons_7316",0,143942663,143947985,143948460,143964787,143966285,143968907,"chr6s-:g.143942663j143947985_143948460j143968907>143942663j143964787_143966285j143968907[splMUT]",7.51884827035534,0.999999998967693,4,5.6,17,30,55,74.8,86,0.705882352941177,0.722994652406417,0.838709677419355,0.90625,0.914285714285714,1,1,39.3397418049325
"chr6","ENSG00000233452","-","mutex_exons_7317",0,146851331,146905919,146906016,146860618,146860743,146911552,"chr6s-:g.146851331j146905919_146906016j146911552>146851331j146860618_146860743j146911552[splMUT]",0.999995120316999,17.568308064554,0,0,0,2,4,12.4,18,0,0,0,0,0,0.161111111111111,0.222222222222222,6.43412099023187
"chr6","ENSG00000131023","-","mutex_exons_7318",4,149662238,149669022,149669120,149663192,149663315,149676260,"chr6s-:g.149662238j149669022_149669120j149676260>149662238j149663192_149663315j149676260[splMUT]",0.999999898214398,1.31363113474873,0,1.6,4,7,15,22.8,26,0,0,0.344155844155844,0.427272727272727,0.525,0.9375,1,35.5319230227785
"chr6","ENSG00000131023","-","mutex_exons_7319",1,149664642,149669022,149669120,149668656,149668769,149676260,"chr6s-:g.149664642j149669022_149669120j149676260>149664642j149668656_149668769j149676260[splMUT]",1.91247691192257,0.0597843164927494,0,0,2,3,6,12.2,17,0.647058823529412,0.876470588235294,1,1,1,1,1,5.98874086377459
"chr6","ENSG00000120253","-","mutex_exons_7320",0,149727198,149730686,149730763,149727414,149728560,149731613,"chr6s-:g.149727198j149730686_149730763j149731613>149727198j149727414_149728560j149731613[splMUT]",0.907268777090735,1.27235016217324,0,0,0,2,6,11,11,0,0,0.125,0.306818181818182,0.85,1,1,19.1642843324218
"chr6","ENSG00000120253","-","mutex_exons_7321",3,149727198,149730686,149730763,149728379,149728478,149731613,"chr6s-:g.149727198j149730686_149730763j149731613>149727198j149728379_149728478j149731613[splMUT]",0.999989603484597,3.77319339023251,0,0.8,1,5,9,16.4,18,0,0,0,0.1125,0.372727272727273,0.625,1,22.258023257142
"chr6","ENSG00000120253","-","mutex_exons_7322",3,149727198,149730686,149730763,149728379,149728560,149731613,"chr6s-:g.149727198j149730686_149730763j149731613>149727198j149728379_149728560j149731613[splMUT]",0.999999970487569,2.86931741140128,0,0,1,4,8,13,17,0,0,0,0.291666666666667,0.4,0.783333333333333,1,21.2660507713353
"chr6","ENSG00000092820","-","mutex_exons_7323",0,158771407,158774457,158774571,158772262,158772548,158776408,"chr6s-:g.158771407j158774457_158774571j158776408>158771407j158772262_158772548j158776408[splMUT]",0.999854268963857,1.0000000001909,0,0,3,8,13,22.2,23,0,0,0.0333333333333333,0.347826086956522,0.884615384615385,1,1,33.0518312410559
"chr6","ENSG00000092820","-","mutex_exons_7324",0,158771407,158774457,158774571,158772262,158772548,158783520,"chr6s-:g.158771407j158774457_158774571j158783520>158771407j158772262_158772548j158783520[splMUT]",0.72604986371447,1.00000030351538,0,0,1,5,6,10,14,0,0,0,0.4,0.666666666666667,1,1,22.7437328028964
"chr6","ENSG00000092820","-","mutex_exons_7325",0,158771407,158772262,158772548,158774457,158776504,158783520,"chr6s-:g.158771407j158772262_158772548j158783520>158771407j158774457_158776504j158783520[splMUT]",0.427383991838626,79.9977087793769,239,291,442,651,801,924.2,945,0,0,0,0.00328947368421053,0.00559701492537313,0.00987961809879618,0.0151515151515152,35.3122119590655
"chr6","ENSG00000120438","-","mutex_exons_7326",0,159788143,159788607,159788696,159788939,159789302,159789405,"chr6s-:g.159788143j159788607_159788696j159789405>159788143j159788939_159789302j159789405[splMUT]",2.45865231101385,0.730031394643699,0,0,0,1,2,8.99999999999999,25,0,0.225,0.5,0.9,1,1,1,10.6236305767141
"chr6","ENSG00000120438","-","mutex_exons_7327",0,159788143,159788607,159788696,159789002,159789302,159789405,"chr6s-:g.159788143j159788607_159788696j159789405>159788143j159789002_159789302j159789405[splMUT]",1.00000495661253,0.372108300862312,0,0,0,1,2,8.99999999999999,25,0,0,0.5,1,1,1,1,11.6323409156702
"chr6","ENSG00000120438","-","mutex_exons_7328",0,159788143,159788610,159788696,159788939,159789302,159789405,"chr6s-:g.159788143j159788610_159788696j159789405>159788143j159788939_159789302j159789405[splMUT]",7.47569313853917,0.584225531960294,0,0,1,4,13,16.8,20,0.6,0.643333333333333,0.875,1,1,1,1,13.3777236700839
"chr6","ENSG00000120438","-","mutex_exons_7329",0,159788143,159788610,159788696,159789002,159789302,159789405,"chr6s-:g.159788143j159788610_159788696j159789405>159788143j159789002_159789302j159789405[splMUT]",15.1885383929026,0.999999917751493,0,0,1,4,13,17.4,23,0.666666666666667,0.720833333333333,0.884316770186335,1,1,1,1,12.0924433082363
"chr6","ENSG00000112541","-","mutex_exons_7330",0,165450362,165466420,165466532,165454578,165454695,165482315,"chr6s-:g.165450362j165466420_165466532j165482315>165450362j165454578_165454695j165482315[splMUT]",0.999999948293141,1.41445817714755,0,0,0,0,0,0.399999999999999,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0696000158851
"chr6","ENSG00000060762","-","mutex_exons_7331",0,166366891,166366969,166367184,166368733,166368961,166370218,"chr6s-:g.166366891j166366969_166367184j166370218>166366891j166368733_166368961j166370218[splMUT]",5.20150589075905,0.531369619544577,1,1.8,3,6,14,23,39,0.5,0.6,0.833333333333333,1,1,1,1,18.9219421149235
"chr6","ENSG00000060762","-","mutex_exons_7332",0,166366891,166369466,166369469,166366969,166367187,166382806,"chr6s-:g.166366891j166369466_166369469j166382806>166366891j166366969_166367187j166382806[splMUT]",0.7615441016085,6.29687332021889,1,1.8,3,5,11,25.8,37,0,0,0,0,0.25,0.366666666666667,0.5,19.2687087783269
"chr6","ENSG00000060762","-","mutex_exons_7333",0,166366891,166370218,166370221,166366969,166367187,166382806,"chr6s-:g.166366891j166370218_166370221j166382806>166366891j166366969_166367187j166382806[splMUT]",78.6903654099314,0.999999928375046,275,284.6,322,537,829,1153.2,1154,0.939044481054366,0.968296701088922,0.99027409372237,0.990689013035382,0.993318485523385,0.997143603712599,0.997587454764777,50.8270198404971
"chr6","ENSG00000060762","-","mutex_exons_7334",3,166366891,166369466,166369469,166370218,166370221,166382806,"chr6s-:g.166366891j166369466_166369469j166382806>166366891j166370218_166370221j166382806[splMUT]",0.224802560998348,79.999971055149,274,278.8,321,532,827,1144.6,1147,0,0,0,0,0.00278940027894003,0.00373949949421647,0.00611888111888112,22.3669793093427
"chr6","ENSG00000184465","-","mutex_exons_7335",1,169668776,169670879,169670957,169670569,169670693,169672255,"chr6s-:g.169668776j169670879_169670957j169672255>169668776j169670569_169670693j169672255[splMUT]",0.999999973190565,1.80450601213527,3,3,8,13,18,30.8,34,0,0,0.222222222222222,0.444444444444444,0.625,0.75,0.75,40.5862279541604
"chr7","ENSG00000164828","+","mutex_exons_7336",4,843520,848418,849603,849923,851482,851950,"chr7s+:g.843520j848418_849603j851950>843520j849923_851482j851950[splMUT]",0.999997785088648,1.60292997167424,89,93,118,170,225,334.8,346,0.355932203389831,0.376804418206056,0.415929203539823,0.457831325301205,0.484126984126984,0.587256090838937,0.595854922279793,85.8210619410465
"chr7","ENSG00000136213","+","mutex_exons_7337",0,2403645,2442547,2442774,2432563,2434377,2443623,"chr7s+:g.2403645j2442547_2442774j2443623>2403645j2432563_2434377j2443623[splMUT]",0.510873545957418,1.00000344998556,0,1.6,2,6,7,19,19,0,0,0,0.416666666666667,0.785714285714286,1,1,27.8581117400281
"chr7","ENSG00000136213","+","mutex_exons_7338",0,2403645,2442547,2442774,2432563,2435200,2443623,"chr7s+:g.2403645j2442547_2442774j2443623>2403645j2432563_2435200j2443623[splMUT]",0.513804205933777,1.00000046308007,0,1.6,2,6,7,19,19,0,0,0,0.416666666666667,0.785714285714286,1,1,27.8125635881339
"chr7","ENSG00000136213","+","mutex_exons_7339",0,2403645,2443623,2443746,2432563,2438545,2445954,"chr7s+:g.2403645j2443623_2443746j2445954>2403645j2432563_2438545j2445954[splMUT]",0.999999902218582,4.83713312771849,0,0,1,3,7,20.2,25,0,0,0,0.142857142857143,0.333333333333333,0.699999999999999,1,17.0507199102691
"chr7","ENSG00000136213","+","mutex_exons_7340",0,2403659,2443623,2443746,2432563,2438545,2445954,"chr7s+:g.2403659j2443623_2443746j2445954>2403659j2432563_2438545j2445954[splMUT]",0.999999715719139,3.09493740512946,0,0,0,2,4,12.8,20,0,0,0,0.222222222222222,0.5,1,1,15.7312779673885
"chr7","ENSG00000235944","+","mutex_exons_7341",1,5823526,5833527,5833568,5839070,5839244,5839949,"chr7s+:g.5823526j5833527_5833568j5839949>5823526j5839070_5839244j5839949[splMUT]",61,1,0,0.8,2,3,5,9.2,10,1,1,1,1,1,1,1,NA
