,seq_header,seq_id,novelSeq
1,en|ENST00000641217:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641607:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641607:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000642006:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641047:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000642006:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
1,en|ENST00000642006:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641047:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641047:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000449047:g.86067955j86089206_86089277j86101052>86067955j86098524_86098595j86101052,en|ENST00000449047:g.86067955j86089206_86089277j86101052>86067955j86098524_86098595j86101052,True
0,en|ENST00000641459:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641459:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000641020:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641020:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000641677:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641677:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000641954:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641954:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000641485:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641485:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000641864:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641864:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000642013:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000642013:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000641120:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641903:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641208:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641166:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,en|ENST00000641120:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,True
1,en|ENST00000641120:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641903:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641208:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641166:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,en|ENST00000641903:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,True
2,en|ENST00000641120:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641903:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641208:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641166:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,en|ENST00000641208:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,True
3,en|ENST00000641120:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641903:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641208:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641166:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,en|ENST00000641166:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,True
0,en|ENST00000641718:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641553:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641831:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000395169:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000395160:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,en|ENST00000641718:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,True
1,en|ENST00000641718:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641553:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641831:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000395169:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000395160:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,en|ENST00000641553:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,True
2,en|ENST00000641718:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641553:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641831:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000395169:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000395160:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,en|ENST00000641831:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,True
3,en|ENST00000641718:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641553:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641831:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000395169:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000395160:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,en|ENST00000395169:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,True
4,en|ENST00000641718:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641553:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000641831:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000395169:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052|ENST00000395160:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,en|ENST00000395160:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,True
0,en|ENST00000449047:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,en|ENST00000449047:g.86067955j86089206_86089277j86101052>86067955j86098524_86099285j86101052,True
0,en|ENST00000305864:g.100417141j100447533_100447571j100465423>100417141j100421282_100421377j100465423,en|ENST00000305864:g.100417141j100447533_100447571j100465423>100417141j100421282_100421377j100465423,True
0,en|ENST00000644159:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000505239:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000642252:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000647097:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000226578:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718,en|ENST00000644159:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718,True
1,en|ENST00000644159:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000505239:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000642252:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000647097:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000226578:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718,en|ENST00000505239:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718,True
2,en|ENST00000644159:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000505239:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000642252:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000647097:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000226578:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718,en|ENST00000642252:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718,True
3,en|ENST00000644159:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000505239:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000642252:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000647097:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000226578:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718,en|ENST00000647097:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718,True
4,en|ENST00000644159:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000505239:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000642252:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000647097:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718|ENST00000226578:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718,en|ENST00000226578:g.102723967j102726589_102726683j102760718>102723967j102734383_102734571j102760718,True
0,en|ENST00000432483:g.105424322j105456681_105456745j105473894>105424322j105449350_105449403j105473894,en|ENST00000432483:g.105424322j105456681_105456745j105473894>105424322j105449350_105449403j105473894,True
0,en|ENST00000642955:g.108817435j108819812_108819898j108824174>108817435j108819252_108819329j108824174,en|ENST00000642955:g.108817435j108819812_108819898j108824174>108817435j108819252_108819329j108824174,True
0,en|ENST00000622134:g.108817435j108819252_108819329j108824174>108817435j108819812_108819898j108824174,en|ENST00000622134:g.108817435j108819252_108819329j108824174>108817435j108819812_108819898j108824174,True
0,en|ENST00000399132:g.108817435j108819252_108819329j108824174>108817435j108819812_108819898j108824174,en|ENST00000399132:g.108817435j108819252_108819329j108824174>108817435j108819812_108819898j108824174,True
0,en|ENST00000642955:g.108940646j108941366_108941437j108974367>108940646j108942209_108942268j108974367,en|ENST00000642955:g.108940646j108941366_108941437j108974367>108940646j108942209_108942268j108974367,True
0,en|ENST00000399132:g.108940646j108941366_108941437j108974367>108940646j108942209_108942268j108974367,en|ENST00000399132:g.108940646j108941366_108941437j108974367>108940646j108942209_108942268j108974367,True
0,en|ENST00000399127:g.108940646j108942209_108942268j108974367>108940646j108941366_108941437j108974367,en|ENST00000399127:g.108940646j108942209_108942268j108974367>108940646j108941366_108941437j108974367,True
0,en|ENST00000399126:g.108940646j108941366_108941437j108974367>108940646j108942209_108942268j108974367,en|ENST00000399126:g.108940646j108941366_108941437j108974367>108940646j108942209_108942268j108974367,True
0,en|ENST00000515496:g.113500511j113508236_113508268j113509638>113500511j113502936_113502977j113509638,en|ENST00000515496:g.113500511j113508236_113508268j113509638>113500511j113502936_113502977j113509638,True
0,en|ENST00000428209:g.120811449j120816453_120816574j120818353>120811449j120816624_120816924j120818353|ENST00000515109:g.120811449j120816453_120816574j120818353>120811449j120816624_120816924j120818353,en|ENST00000428209:g.120811449j120816453_120816574j120818353>120811449j120816624_120816924j120818353,True
1,en|ENST00000428209:g.120811449j120816453_120816574j120818353>120811449j120816624_120816924j120818353|ENST00000515109:g.120811449j120816453_120816574j120818353>120811449j120816624_120816924j120818353,en|ENST00000515109:g.120811449j120816453_120816574j120818353>120811449j120816624_120816924j120818353,True
0,en|ENST00000358615:g.143872252j143876746_143876855j143880411>143872252j143873357_143873475j143880411,en|ENST00000358615:g.143872252j143876746_143876855j143880411>143872252j143873357_143873475j143880411,True
0,en|ENST00000512681:g.166792289j166889130_166889244j167233985>166792289j167062492_167062537j167233985,en|ENST00000512681:g.166792289j166889130_166889244j167233985>166792289j167062492_167062537j167233985,True
0,en|ENST00000511531:g.167062537j167062642_167062650j167233985>167062537j167119794_167119874j167233985|ENST00000506886:g.167062537j167083238_167083246j167233985>167062537j167119794_167119874j167233985|ENST00000357154:g.167062537j167083238_167083246j167233985>167062537j167119794_167119874j167233985|ENST00000502330:g.167062537j167062642_167062650j167233985>167062537j167119794_167119874j167233985,en|ENST00000511531:g.167062537j167062642_167062650j167233985>167062537j167119794_167119874j167233985,True
1,en|ENST00000511531:g.167062537j167062642_167062650j167233985>167062537j167119794_167119874j167233985|ENST00000506886:g.167062537j167083238_167083246j167233985>167062537j167119794_167119874j167233985|ENST00000357154:g.167062537j167083238_167083246j167233985>167062537j167119794_167119874j167233985|ENST00000502330:g.167062537j167062642_167062650j167233985>167062537j167119794_167119874j167233985,en|ENST00000506886:g.167062537j167083238_167083246j167233985>167062537j167119794_167119874j167233985,True
2,en|ENST00000511531:g.167062537j167062642_167062650j167233985>167062537j167119794_167119874j167233985|ENST00000506886:g.167062537j167083238_167083246j167233985>167062537j167119794_167119874j167233985|ENST00000357154:g.167062537j167083238_167083246j167233985>167062537j167119794_167119874j167233985|ENST00000502330:g.167062537j167062642_167062650j167233985>167062537j167119794_167119874j167233985,en|ENST00000357154:g.167062537j167083238_167083246j167233985>167062537j167119794_167119874j167233985,True
